SCHED 1302ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25143 [ 23 3 56 1 ] schedticks=[ 795 779 2031 1523 ]
SCHED 1313ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25143 [ 24 3 36 0 ] schedticks=[ 795 780 2051 1524 ]
SCHED 1325ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25143 [ 24 3 14 0 ] schedticks=[ 796 780 2073 1524 ]
SCHED 1337ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24885 [ 24 4 119 115 ] schedticks=[ 797 780 2097 1538 ]
SCHED 1348ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24885 [ 25 3 99 115 ] schedticks=[ 797 781 2117 1538 ]
SCHED 1360ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24884 [ 26 3 78 87 ] schedticks=[ 797 782 2139 1566 ]
SCHED 1373ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24883 [ 24 3 48 60 ] schedticks=[ 799 782 2169 1594 ]
SCHED 1385ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24883 [ 25 3 43 40 ] schedticks=[ 799 783 2174 1614 ]
SCHED 1396ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24883 [ 24 3 43 16 ] schedticks=[ 800 783 2174 1639 ]
SCHED 1407ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24883 [ 25 3 21 15 ] schedticks=[ 800 784 2196 1640 ]
SCHED 1419ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24754 [ 24 3 119 15 ] schedticks=[ 801 784 2227 1640 ]
SCHED 1432ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24753 [ 26 3 89 0 ] schedticks=[ 801 785 2257 1656 ]
SCHED 1442ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24752 [ 26 3 73 0 ] schedticks=[ 802 785 2274 1656 ]
SCHED 1454ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24624 [ 27 3 72 110 ] schedticks=[ 802 786 2275 1675 ]
SCHED 1467ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24624 [ 26 3 48 103 ] schedticks=[ 803 786 2299 1682 ]
SCHED 1479ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24623 [ 27 4 26 102 ] schedticks=[ 804 786 2322 1683 ]
SCHED 1490ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24623 [ 27 3 9 80 ] schedticks=[ 804 787 2339 1705 ]
SCHED 1510ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24493 [ 27 4 96 58 ] schedticks=[ 805 787 2381 1728 ]
SCHED 1520ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24493 [ 27 3 76 37 ] schedticks=[ 805 788 2401 1749 ]
SCHED 1531ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24492 [ 28 3 58 16 ] schedticks=[ 805 789 2419 1771 ]
SCHED 1543ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24491 [ 27 3 31 2 ] schedticks=[ 806 789 2447 1785 ]
SCHED 1553ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24491 [ 29 3 30 1 ] schedticks=[ 806 790 2448 1786 ]
SCHED 1565ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24491 [ 28 3 30 1 ] schedticks=[ 807 790 2448 1787 ]
SCHED 1578ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24491 [ 30 3 9 0 ] schedticks=[ 807 791 2469 1788 ]
SCHED 1588ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24363 [ 29 3 116 0 ] schedticks=[ 808 791 2490 1788 ]
SCHED 1599ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24362 [ 30 4 100 0 ] schedticks=[ 809 791 2507 1788 ]
SCHED 1612ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24234 [ 30 3 78 105 ] schedticks=[ 809 792 2529 1811 ]
